run_name,task_id,run_status,ref_failure_category,ref_status,ref_diagnostic
ABC_dedup_BC,32,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,12,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,54,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_accept_BC_shuffle,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,107,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,120,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,122,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,124,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,127,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_accept_BC_shuffle,144,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,152,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_accept_BC_shuffle,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_BC_shuffle,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,12,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,44,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,68,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_accept_C,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,90,OK,wrong_output,ineq,status=ineq | score=0 | extraction_status=ok
ABC_filtered_accept_C,102,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,110,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,118,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_accept_C,120,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,133,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,144,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,152,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_accept_C,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_accept_C,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,44,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,68,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_manual,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,102,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,107,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,109,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,118,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_manual,120,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,122,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,133,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_manual,144,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_manual,152,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_manual,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_manual,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,6,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,13,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,38,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_reject,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,102,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,109,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,118,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_reject,120,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,122,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,133,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_reject,151,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_filtered_reject,152,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_filtered_reject,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_filtered_reject,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,20,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,26,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_burkardt,38,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_burkardt,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,83,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,85,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_burkardt,102,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,107,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,109,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,122,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,133,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_burkardt,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_burkardt,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,6,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,9,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,13,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,20,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,118,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,120,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,133,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,144,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,152,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_fortran_lang,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_fortran_lang,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,6,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,20,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,47,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,68,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,83,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,102,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,107,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,109,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,120,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,133,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_numericalhub,137,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,152,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
ABC_source_numericalhub,153,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
ABC_source_numericalhub,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
ABC_source_numericalhub,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,6,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,76,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,77,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,83,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,88,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
AB_antineighbor,107,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,109,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,118,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,133,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
AB_antineighbor,151,OK,runtime_error,runtime_err,status=runtime_err | score=0 | extraction_status=ok
AB_antineighbor,152,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=warning
AB_antineighbor,155,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
AB_antineighbor,157,OK,compile_error,compile_err,status=compile_err | score=0 | extraction_status=ok
